,hits,kills,kdRatio,headshots,accuracy,shots,deaths,weapon,weapontype,user,gametype,ranking
926,0.0,68.0,0.591304347826087,0.0,0.0,0.0,115.0,iw8_me_akimboblunt,weapon_melee,b Supreme d,xbl,13
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,b Supreme d,xbl,13
928,0.0,220.0,0.41121495327102797,0.0,0.0,0.0,535.0,iw8_knife,weapon_melee,b Supreme d,xbl,13
929,5650.0,6309.0,5.039137380191693,1371.0,0.4538517149971885,12449.0,1252.0,iw8_sn_alpha50,weapon_sniper,oracle%2321895,battle,14
930,1039.0,1161.0,3.3947368421052637,240.0,0.4694984184365115,2213.0,342.0,iw8_sn_hdromeo,weapon_sniper,oracle%2321895,battle,14
931,1138.0,1121.0,3.4813664596273286,320.0,0.3693605972086985,3081.0,322.0,iw8_sn_delta,weapon_sniper,oracle%2321895,battle,14
932,523.0,592.0,2.9898989898989905,117.0,0.3156306578153289,1657.0,198.0,iw8_sn_xmike109,weapon_sniper,oracle%2321895,battle,14
949,1281.0,493.0,3.331081081081081,119.0,0.1769825918762089,7238.0,148.0,iw8_lm_kilo121,weapon_lmg,oracle%2321895,battle,14
950,1171.0,280.0,4.4444444444444455,63.0,0.2072566371681416,5650.0,63.0,iw8_lm_mkilo3,weapon_lmg,oracle%2321895,battle,14
951,1365.0,470.0,2.732558139534884,139.0,0.14542936288088645,9386.0,172.0,iw8_lm_mgolf34,weapon_lmg,oracle%2321895,battle,14
952,682.0,572.0,9.694915254237287,142.0,0.1872597473915431,3642.0,59.0,iw8_lm_lima86,weapon_lmg,oracle%2321895,battle,14
953,6091.0,1703.0,6.082142857142857,286.0,0.17548762568786194,34709.0,280.0,iw8_lm_pkilo,weapon_lmg,oracle%2321895,battle,14
954,3189.0,981.0,4.785365853658536,237.0,0.23201164059658055,13745.0,205.0,iw8_lm_mgolf36,weapon_lmg,oracle%2321895,battle,14
955,200.0,316.0,1.3920704845814975,5.0,0.2325581395348837,860.0,227.0,iw8_la_gromeo,weapon_launcher,oracle%2321895,battle,14
956,38.0,412.0,2.9855072463768115,14.0,0.037109375,1024.0,138.0,iw8_la_rpapa7,weapon_launcher,oracle%2321895,battle,14
957,9.0,122.0,4.206896551724138,0.0,0.05921052631578948,152.0,29.0,iw8_la_juliet,weapon_launcher,oracle%2321895,battle,14
958,6.0,92.0,2.7058823529411766,0.0,0.03314917127071823,181.0,34.0,iw8_la_kgolf,weapon_launcher,oracle%2321895,battle,14
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,oracle%2321895,battle,14
960,3194.0,1901.0,2.5551075268817205,445.0,0.50553972776195,6318.0,744.0,iw8_pi_cpapa,weapon_pistol,oracle%2321895,battle,14
961,4387.0,1443.0,3.5717821782178216,294.0,0.19708881800619973,22259.0,404.0,iw8_pi_mike9,weapon_pistol,oracle%2321895,battle,14
962,957.0,588.0,2.2879377431906613,173.0,0.2388320439231345,4007.0,257.0,iw8_pi_mike1911,weapon_pistol,oracle%2321895,battle,14
963,1499.0,656.0,2.513409961685824,129.0,0.25685400959561344,5836.0,261.0,iw8_pi_golf21,weapon_pistol,oracle%2321895,battle,14
964,3350.0,2060.0,3.4162520729684913,676.0,0.35737145295498185,9374.0,603.0,iw8_pi_decho,weapon_pistol,oracle%2321895,battle,14
965,1899.0,826.0,2.6993464052287583,204.0,0.2197408007405693,8642.0,306.0,iw8_pi_papa320,weapon_pistol,oracle%2321895,battle,14
966,4917.0,1902.0,3.744094488188976,444.0,0.29704585271551986,16553.0,508.0,iw8_ar_falima,weapon_assault_rifle,oracle%2321895,battle,14
967,6966.0,1558.0,3.38695652173913,262.0,0.24750399715757684,28145.0,460.0,iw8_ar_tango21,weapon_assault_rifle,oracle%2321895,battle,14
968,36280.0,8089.0,4.2417409543786055,1340.0,0.247677173148736,146481.0,1907.0,iw8_ar_mike4,weapon_assault_rifle,oracle%2321895,battle,14
969,1519.0,332.0,4.5479452054794525,85.0,0.2546948356807512,5964.0,73.0,iw8_ar_anovember94,weapon_assault_rifle,oracle%2321895,battle,14
970,2213.0,868.0,5.945205479452055,354.0,0.26592165344869023,8322.0,146.0,iw8_ar_falpha,weapon_assault_rifle,oracle%2321895,battle,14
971,6637.0,1436.0,4.934707903780068,495.0,0.2442048715873133,27178.0,291.0,iw8_ar_mcharlie,weapon_assault_rifle,oracle%2321895,battle,14
972,5443.0,1571.0,4.007653061224491,201.0,0.24183587328386724,22507.0,392.0,iw8_ar_akilo47,weapon_assault_rifle,oracle%2321895,battle,14
973,3756.0,1008.0,2.8156424581005584,198.0,0.2222879801148133,16897.0,358.0,iw8_ar_kilo433,weapon_assault_rifle,oracle%2321895,battle,14
974,1043.0,761.0,5.595588235294118,149.0,0.18922351233671988,5512.0,136.0,iw8_ar_scharlie,weapon_assault_rifle,oracle%2321895,battle,14
975,1126.0,615.0,7.987012987012987,129.0,0.2477447744774477,4545.0,77.0,iw8_ar_asierra12,weapon_assault_rifle,oracle%2321895,battle,14
976,5875.0,2194.0,7.4880546075085315,702.0,0.2657168701944821,22110.0,293.0,iw8_ar_galima,weapon_assault_rifle,oracle%2321895,battle,14
977,10658.0,2548.0,5.5151515151515165,520.0,0.25291284022685745,42141.0,462.0,iw8_ar_sierra552,weapon_assault_rifle,oracle%2321895,battle,14
978,0.0,1037.0,1.222877358490566,0.0,0.0,0.0,848.0,iw8_me_riotshield,weapon_other,oracle%2321895,battle,14
979,902.0,632.0,3.5505617977528083,85.0,0.5819354838709677,1550.0,178.0,iw8_sh_mike26,weapon_shotgun,oracle%2321895,battle,14
980,6237.0,4851.0,4.079899074852817,735.0,0.627906976744186,9933.0,1189.0,iw8_sh_charlie725,weapon_shotgun,oracle%2321895,battle,14
981,1765.0,781.0,2.560655737704918,87.0,0.4382915321579339,4027.0,305.0,iw8_sh_oscar12,weapon_shotgun,oracle%2321895,battle,14
982,1597.0,1090.0,3.0027548209366386,172.0,0.6752642706131078,2365.0,363.0,iw8_sh_romeo870,weapon_shotgun,oracle%2321895,battle,14
983,1429.0,761.0,1.8977556109725688,95.0,0.5595144870790916,2554.0,401.0,iw8_sh_dpapa12,weapon_shotgun,oracle%2321895,battle,14
984,17191.0,2883.0,1.8588007736943908,795.0,0.224777719665272,76480.0,1551.0,iw8_sm_mpapa7,weapon_smg,oracle%2321895,battle,14
985,2050.0,859.0,2.6189024390243905,182.0,0.18866188109699986,10866.0,328.0,iw8_sm_augolf,weapon_smg,oracle%2321895,battle,14
986,8733.0,1724.0,4.215158924205379,564.0,0.25122259939013863,34762.0,409.0,iw8_sm_papa90,weapon_smg,oracle%2321895,battle,14
987,2760.0,550.0,2.75,150.0,0.2429791354872788,11359.0,200.0,iw8_sm_charlie9,weapon_smg,oracle%2321895,battle,14
988,31249.0,8412.0,3.967924528301887,1785.0,0.2448674147442327,127616.0,2120.0,iw8_sm_mpapa5,weapon_smg,oracle%2321895,battle,14
989,2404.0,846.0,7.230769230769232,214.0,0.2675272646338749,8986.0,117.0,iw8_sm_smgolf45,weapon_smg,oracle%2321895,battle,14
990,4286.0,1147.0,2.394572025052192,149.0,0.23693957653822764,18089.0,479.0,iw8_sm_beta,weapon_smg,oracle%2321895,battle,14
991,7754.0,2098.0,5.926553672316384,723.0,0.21365590212719054,36292.0,354.0,iw8_sm_victor,weapon_smg,oracle%2321895,battle,14
992,3337.0,1070.0,2.7648578811369515,285.0,0.23114220405901506,14437.0,387.0,iw8_sm_uzulu,weapon_smg,oracle%2321895,battle,14
993,1440.0,1153.0,3.975862068965517,387.0,0.5135520684736091,2804.0,290.0,iw8_sn_sbeta,weapon_marksman,oracle%2321895,battle,14
994,426.0,549.0,4.6923076923076925,145.0,0.28940217391304346,1472.0,117.0,iw8_sn_crossbow,weapon_marksman,oracle%2321895,battle,14
995,8181.0,8185.0,3.6120917917034414,2002.0,0.4849436870183758,16870.0,2266.0,iw8_sn_kilo98,weapon_marksman,oracle%2321895,battle,14
996,870.0,764.0,3.4260089686098656,229.0,0.3732303732303732,2331.0,223.0,iw8_sn_mike14,weapon_marksman,oracle%2321895,battle,14
997,1524.0,813.0,5.113207547169812,310.0,0.3221306277742549,4731.0,159.0,iw8_sn_sksierra,weapon_marksman,oracle%2321895,battle,14
998,0.0,530.0,6.162790697674419,0.0,0.0,0.0,86.0,iw8_me_akimboblunt,weapon_melee,oracle%2321895,battle,14
999,0.0,23.0,2.3,0.0,0.0,0.0,10.0,iw8_me_akimboblades,weapon_melee,oracle%2321895,battle,14
1000,0.0,2434.0,4.262697022767076,0.0,0.0,0.0,571.0,iw8_knife,weapon_melee,oracle%2321895,battle,14
1001,2702.0,2871.0,2.1865955826351864,515.0,0.35255741127348644,7664.0,1313.0,iw8_sn_alpha50,weapon_sniper,Its marceee,xbl,15
1002,835.0,877.0,1.6833013435700577,156.0,0.37326776933392936,2237.0,521.0,iw8_sn_hdromeo,weapon_sniper,Its marceee,xbl,15
1003,629.0,468.0,1.5394736842105263,100.0,0.3351092168353756,1877.0,304.0,iw8_sn_delta,weapon_sniper,Its marceee,xbl,15
1004,426.0,410.0,1.2693498452012384,65.0,0.3212669683257919,1326.0,323.0,iw8_sn_xmike109,weapon_sniper,Its marceee,xbl,15
1021,6979.0,1140.0,1.4303638644918444,293.0,0.2576417601890136,27088.0,797.0,iw8_lm_kilo121,weapon_lmg,Its marceee,xbl,15
1022,2357.0,589.0,1.8938906752411573,72.0,0.20733638282899367,11368.0,311.0,iw8_lm_mkilo3,weapon_lmg,Its marceee,xbl,15
1023,3547.0,757.0,1.9213197969543148,230.0,0.22615404233613876,15684.0,394.0,iw8_lm_mgolf34,weapon_lmg,Its marceee,xbl,15
1024,4780.0,1193.0,1.6500691562932226,231.0,0.24678610150240074,19369.0,723.0,iw8_lm_lima86,weapon_lmg,Its marceee,xbl,15
1025,4969.0,1184.0,1.7011494252873562,235.0,0.2218501651933208,22398.0,696.0,iw8_lm_pkilo,weapon_lmg,Its marceee,xbl,15
1026,4896.0,996.0,1.79136690647482,225.0,0.2502555714577796,19564.0,556.0,iw8_lm_mgolf36,weapon_lmg,Its marceee,xbl,15
1027,200.0,191.0,0.7860082304526749,2.0,0.2570694087403599,778.0,243.0,iw8_la_gromeo,weapon_launcher,Its marceee,xbl,15
1028,456.0,732.0,1.4104046242774566,8.0,0.1687638786084382,2702.0,519.0,iw8_la_rpapa7,weapon_launcher,Its marceee,xbl,15
1029,183.0,179.0,0.9421052631578948,0.0,0.19656283566058005,931.0,190.0,iw8_la_juliet,weapon_launcher,Its marceee,xbl,15
1030,200.0,145.0,0.7397959183673469,3.0,0.2724795640326976,734.0,196.0,iw8_la_kgolf,weapon_launcher,Its marceee,xbl,15
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,Its marceee,xbl,15
1032,2101.0,1200.0,1.366742596810934,224.0,0.485555812341114,4327.0,878.0,iw8_pi_cpapa,weapon_pistol,Its marceee,xbl,15
1033,3784.0,1039.0,1.842198581560284,181.0,0.28577901971150216,13241.0,564.0,iw8_pi_mike9,weapon_pistol,Its marceee,xbl,15
1034,1240.0,417.0,1.0477386934673367,68.0,0.2873030583873957,4316.0,398.0,iw8_pi_mike1911,weapon_pistol,Its marceee,xbl,15
1035,2056.0,671.0,1.295366795366795,135.0,0.2877939529675252,7144.0,518.0,iw8_pi_golf21,weapon_pistol,Its marceee,xbl,15
1036,1636.0,907.0,1.3659638554216869,239.0,0.3568157033805889,4585.0,664.0,iw8_pi_decho,weapon_pistol,Its marceee,xbl,15
1037,2638.0,644.0,1.358649789029536,124.0,0.3329967180005049,7922.0,474.0,iw8_pi_papa320,weapon_pistol,Its marceee,xbl,15
1038,4346.0,1342.0,1.6838143036386448,284.0,0.3392132375897596,12812.0,797.0,iw8_ar_falima,weapon_assault_rifle,Its marceee,xbl,15
1039,7645.0,1650.0,2.220726783310902,352.0,0.2755550749711649,27744.0,743.0,iw8_ar_tango21,weapon_assault_rifle,Its marceee,xbl,15
1040,65376.0,14020.0,2.4048027444253854,3366.0,0.2770756516211061,235950.0,5830.0,iw8_ar_mike4,weapon_assault_rifle,Its marceee,xbl,15
1041,2153.0,459.0,2.0309734513274336,92.0,0.30444004524886875,7072.0,226.0,iw8_ar_anovember94,weapon_assault_rifle,Its marceee,xbl,15
1042,4561.0,1307.0,1.7953296703296704,332.0,0.2908244596059427,15683.0,728.0,iw8_ar_falpha,weapon_assault_rifle,Its marceee,xbl,15
1043,8576.0,1412.0,1.5990939977349945,365.0,0.27447591614658345,31245.0,883.0,iw8_ar_mcharlie,weapon_assault_rifle,Its marceee,xbl,15
1044,11393.0,3042.0,2.1287613715885234,527.0,0.28794924935550725,39566.0,1429.0,iw8_ar_akilo47,weapon_assault_rifle,Its marceee,xbl,15
1045,7664.0,1560.0,1.4828897338403042,282.0,0.2639300227288381,29038.0,1052.0,iw8_ar_kilo433,weapon_assault_rifle,Its marceee,xbl,15
1046,4389.0,1229.0,1.8907692307692308,236.0,0.2818158469243611,15574.0,650.0,iw8_ar_scharlie,weapon_assault_rifle,Its marceee,xbl,15
1047,3742.0,1450.0,2.7358490566037736,256.0,0.3157539448147836,11851.0,530.0,iw8_ar_asierra12,weapon_assault_rifle,Its marceee,xbl,15
1048,2847.0,808.0,2.0664961636828645,168.0,0.27114285714285713,10500.0,391.0,iw8_ar_galima,weapon_assault_rifle,Its marceee,xbl,15
1049,14929.0,3336.0,2.2849315068493152,774.0,0.2778108600989989,53738.0,1460.0,iw8_ar_sierra552,weapon_assault_rifle,Its marceee,xbl,15
1050,0.0,337.0,0.5224806201550387,0.0,0.0,0.0,645.0,iw8_me_riotshield,weapon_other,Its marceee,xbl,15
1051,1254.0,699.0,1.31390977443609,72.0,0.7265353418308227,1726.0,532.0,iw8_sh_mike26,weapon_shotgun,Its marceee,xbl,15
1052,4347.0,3186.0,1.976426799007444,322.0,0.7507772020725388,5790.0,1612.0,iw8_sh_charlie725,weapon_shotgun,Its marceee,xbl,15
1053,2692.0,1154.0,1.5786593707250345,117.0,0.5090771558245083,5288.0,731.0,iw8_sh_oscar12,weapon_shotgun,Its marceee,xbl,15
1054,1642.0,1077.0,1.3878865979381445,115.0,0.7330357142857142,2240.0,776.0,iw8_sh_romeo870,weapon_shotgun,Its marceee,xbl,15
1055,1819.0,882.0,1.6243093922651934,84.0,0.6643535427319212,2738.0,543.0,iw8_sh_dpapa12,weapon_shotgun,Its marceee,xbl,15
1056,27645.0,5204.0,1.7852487135506003,1068.0,0.263260641843634,105010.0,2915.0,iw8_sm_mpapa7,weapon_smg,Its marceee,xbl,15
1057,7018.0,1721.0,2.0734939759036144,361.0,0.2702244811520542,25971.0,830.0,iw8_sm_augolf,weapon_smg,Its marceee,xbl,15
1058,5630.0,890.0,1.645101663585952,173.0,0.2783133125710613,20229.0,541.0,iw8_sm_papa90,weapon_smg,Its marceee,xbl,15
1059,601.0,119.0,3.051282051282051,37.0,0.32190680235672203,1867.0,39.0,iw8_sm_charlie9,weapon_smg,Its marceee,xbl,15
1060,36918.0,8222.0,2.2203618687550635,1327.0,0.2753081724423365,134097.0,3703.0,iw8_sm_mpapa5,weapon_smg,Its marceee,xbl,15
1061,5632.0,1469.0,1.83625,267.0,0.3031216361679225,18580.0,800.0,iw8_sm_smgolf45,weapon_smg,Its marceee,xbl,15
1062,5371.0,1145.0,2.015845070422535,197.0,0.27323599735463194,19657.0,568.0,iw8_sm_beta,weapon_smg,Its marceee,xbl,15
1063,3662.0,674.0,1.7973333333333332,149.0,0.2526562715606458,14494.0,375.0,iw8_sm_victor,weapon_smg,Its marceee,xbl,15
1064,6182.0,1518.0,1.800711743772242,285.0,0.29179646936656284,21186.0,843.0,iw8_sm_uzulu,weapon_smg,Its marceee,xbl,15
1065,1030.0,689.0,1.5311111111111106,198.0,0.4377390565235869,2353.0,450.0,iw8_sn_sbeta,weapon_marksman,Its marceee,xbl,15
1066,575.0,851.0,0.9260065288356909,148.0,0.26706920575940546,2153.0,919.0,iw8_sn_crossbow,weapon_marksman,Its marceee,xbl,15
1067,3804.0,3073.0,1.7206047032474805,779.0,0.4614824699745239,8243.0,1786.0,iw8_sn_kilo98,weapon_marksman,Its marceee,xbl,15
1068,1596.0,759.0,1.4680851063829787,179.0,0.3279227450174645,4867.0,517.0,iw8_sn_mike14,weapon_marksman,Its marceee,xbl,15
1069,1303.0,589.0,2.3188976377952755,154.0,0.30288238028823805,4302.0,254.0,iw8_sn_sksierra,weapon_marksman,Its marceee,xbl,15
1070,0.0,228.0,1.0088495575221241,0.0,0.0,0.0,226.0,iw8_me_akimboblunt,weapon_melee,Its marceee,xbl,15
1071,0.0,13.0,2.1666666666666665,0.0,0.0,0.0,6.0,iw8_me_akimboblades,weapon_melee,Its marceee,xbl,15
1073,640.0,828.0,1.4577464788732395,159.0,0.3413333333333333,1875.0,568.0,iw8_sn_alpha50,weapon_sniper,BLVD POOCH,xbl,16
1074,465.0,502.0,1.4180790960451977,111.0,0.4725609756097561,984.0,354.0,iw8_sn_hdromeo,weapon_sniper,BLVD POOCH,xbl,16
1075,498.0,405.0,1.08,94.0,0.3521923620933522,1414.0,375.0,iw8_sn_delta,weapon_sniper,BLVD POOCH,xbl,16
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_xmike109,weapon_sniper,BLVD POOCH,xbl,16
1093,2537.0,622.0,1.6542553191489362,153.0,0.2226219726219726,11396.0,376.0,iw8_lm_kilo121,weapon_lmg,BLVD POOCH,xbl,16
1094,0.0,0.0,0.0,0.0,0.0,57.0,0.0,iw8_lm_mkilo3,weapon_lmg,BLVD POOCH,xbl,16
1095,2651.0,660.0,1.4965986394557824,188.0,0.2267168391345249,11693.0,441.0,iw8_lm_mgolf34,weapon_lmg,BLVD POOCH,xbl,16
1096,2385.0,737.0,1.797560975609756,165.0,0.2305461575640406,10345.0,410.0,iw8_lm_lima86,weapon_lmg,BLVD POOCH,xbl,16
1097,3045.0,798.0,2.533333333333333,150.0,0.22116502033701332,13768.0,315.0,iw8_lm_pkilo,weapon_lmg,BLVD POOCH,xbl,16
1098,305.0,323.0,40.375,27.0,0.224429727740986,1359.0,8.0,iw8_lm_mgolf36,weapon_lmg,BLVD POOCH,xbl,16
1099,159.0,177.0,0.6061643835616438,0.0,0.2834224598930481,561.0,292.0,iw8_la_gromeo,weapon_launcher,BLVD POOCH,xbl,16
1100,90.0,295.0,1.1346153846153846,6.0,0.10501750291715284,857.0,260.0,iw8_la_rpapa7,weapon_launcher,BLVD POOCH,xbl,16
1101,130.0,153.0,0.3815461346633416,0.0,0.21702838063439064,599.0,401.0,iw8_la_juliet,weapon_launcher,BLVD POOCH,xbl,16
1102,108.0,194.0,0.5286103542234333,1.0,0.17475728155339804,618.0,367.0,iw8_la_kgolf,weapon_launcher,BLVD POOCH,xbl,16
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,BLVD POOCH,xbl,16
1104,1771.0,998.0,1.6045016077170418,222.0,0.4776159654800432,3708.0,622.0,iw8_pi_cpapa,weapon_pistol,BLVD POOCH,xbl,16
1105,1797.0,503.0,1.562111801242236,104.0,0.21697657570635112,8282.0,322.0,iw8_pi_mike9,weapon_pistol,BLVD POOCH,xbl,16
1106,878.0,280.0,1.320754716981132,58.0,0.29662162162162165,2960.0,212.0,iw8_pi_mike1911,weapon_pistol,BLVD POOCH,xbl,16
1107,1093.0,412.0,2.07035175879397,82.0,0.2609837631327603,4188.0,199.0,iw8_pi_golf21,weapon_pistol,BLVD POOCH,xbl,16
1108,907.0,545.0,1.3625,121.0,0.3499228395061729,2592.0,400.0,iw8_pi_decho,weapon_pistol,BLVD POOCH,xbl,16
1109,1310.0,364.0,1.8958333333333333,66.0,0.3213935230618253,4076.0,192.0,iw8_pi_papa320,weapon_pistol,BLVD POOCH,xbl,16
1110,2749.0,917.0,1.3666169895678093,190.0,0.2753681258138836,9983.0,671.0,iw8_ar_falima,weapon_assault_rifle,BLVD POOCH,xbl,16
1111,363.0,77.0,1.7906976744186047,17.0,0.275626423690205,1317.0,43.0,iw8_ar_tango21,weapon_assault_rifle,BLVD POOCH,xbl,16
1112,23220.0,5300.0,1.6981736622877284,905.0,0.27142339477960004,85549.0,3121.0,iw8_ar_mike4,weapon_assault_rifle,BLVD POOCH,xbl,16
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_anovember94,weapon_assault_rifle,BLVD POOCH,xbl,16
1114,2504.0,896.0,2.013483146067416,212.0,0.271996524006083,9206.0,445.0,iw8_ar_falpha,weapon_assault_rifle,BLVD POOCH,xbl,16
1115,4288.0,784.0,1.5019157088122606,166.0,0.29069215646396857,14751.0,522.0,iw8_ar_mcharlie,weapon_assault_rifle,BLVD POOCH,xbl,16
1116,3181.0,942.0,1.4425727411944869,176.0,0.2760326275598751,11524.0,653.0,iw8_ar_akilo47,weapon_assault_rifle,BLVD POOCH,xbl,16
1117,7761.0,1777.0,2.1079478054567025,285.0,0.2749787414965986,28224.0,843.0,iw8_ar_kilo433,weapon_assault_rifle,BLVD POOCH,xbl,16
1118,3307.0,987.0,1.4775449101796407,205.0,0.3008004366017828,10994.0,668.0,iw8_ar_scharlie,weapon_assault_rifle,BLVD POOCH,xbl,16
1119,1951.0,890.0,1.751968503937008,153.0,0.2869539638182085,6799.0,508.0,iw8_ar_asierra12,weapon_assault_rifle,BLVD POOCH,xbl,16
1120,111.0,32.0,2.9090909090909087,2.0,0.2302904564315353,482.0,11.0,iw8_ar_galima,weapon_assault_rifle,BLVD POOCH,xbl,16
1121,14292.0,3285.0,2.031539888682746,640.0,0.2819657900447847,50687.0,1617.0,iw8_ar_sierra552,weapon_assault_rifle,BLVD POOCH,xbl,16
1122,1.0,318.0,0.3955223880597015,0.0,1.0,0.0,804.0,iw8_me_riotshield,weapon_other,BLVD POOCH,xbl,16
1123,548.0,632.0,52.66666666666666,151.0,0.657074340527578,834.0,12.0,iw8_sh_mike26,weapon_shotgun,BLVD POOCH,xbl,16
1124,2665.0,2042.0,1.4840116279069768,326.0,0.6484184914841851,4110.0,1376.0,iw8_sh_charlie725,weapon_shotgun,BLVD POOCH,xbl,16
1125,1380.0,614.0,1.4413145539906105,95.0,0.486429326753613,2837.0,426.0,iw8_sh_oscar12,weapon_shotgun,BLVD POOCH,xbl,16
1126,990.0,649.0,1.1507092198581559,87.0,0.6573705179282868,1506.0,564.0,iw8_sh_romeo870,weapon_shotgun,BLVD POOCH,xbl,16
1127,1201.0,557.0,1.326190476190476,107.0,0.6187532199896961,1941.0,420.0,iw8_sh_dpapa12,weapon_shotgun,BLVD POOCH,xbl,16
1128,21697.0,4113.0,1.8239467849223947,918.0,0.2896293033251905,74913.0,2255.0,iw8_sm_mpapa7,weapon_smg,BLVD POOCH,xbl,16
1129,5815.0,1486.0,1.223045267489712,262.0,0.2619133411404378,22202.0,1215.0,iw8_sm_augolf,weapon_smg,BLVD POOCH,xbl,16
1130,14033.0,2617.0,1.2461904761904763,476.0,0.26695963170109954,52566.0,2100.0,iw8_sm_papa90,weapon_smg,BLVD POOCH,xbl,16
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,BLVD POOCH,xbl,16
1132,23189.0,5466.0,1.6424278846153846,859.0,0.27820234424675777,83353.0,3328.0,iw8_sm_mpapa5,weapon_smg,BLVD POOCH,xbl,16
1133,3484.0,1010.0,1.7089678510998307,118.0,0.2985944463489887,11668.0,591.0,iw8_sm_smgolf45,weapon_smg,BLVD POOCH,xbl,16
1134,18467.0,4671.0,1.5931105047748977,866.0,0.2901928123575907,63637.0,2932.0,iw8_sm_beta,weapon_smg,BLVD POOCH,xbl,16
1135,660.0,120.0,1.9047619047619049,36.0,0.24877497173011684,2653.0,63.0,iw8_sm_victor,weapon_smg,BLVD POOCH,xbl,16
1136,3690.0,919.0,2.0065502183406108,140.0,0.33726350425006857,10941.0,458.0,iw8_sm_uzulu,weapon_smg,BLVD POOCH,xbl,16
1137,1167.0,879.0,1.4177419354838707,236.0,0.5780089153046062,2019.0,620.0,iw8_sn_sbeta,weapon_marksman,BLVD POOCH,xbl,16
1138,101.0,155.0,1.4485981308411215,24.0,0.2671957671957672,378.0,107.0,iw8_sn_crossbow,weapon_marksman,BLVD POOCH,xbl,16
1139,1658.0,1470.0,1.5107913669064748,321.0,0.5517470881863561,3005.0,973.0,iw8_sn_kilo98,weapon_marksman,BLVD POOCH,xbl,16
1140,999.0,511.0,2.174468085106383,137.0,0.366605504587156,2725.0,235.0,iw8_sn_mike14,weapon_marksman,BLVD POOCH,xbl,16
1141,334.0,355.0,14.2,198.0,0.4638888888888889,720.0,25.0,iw8_sn_sksierra,weapon_marksman,BLVD POOCH,xbl,16
1142,0.0,2.0,2.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,BLVD POOCH,xbl,16
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,BLVD POOCH,xbl,16
1144,0.0,783.0,1.4971319311663482,0.0,0.0,0.0,523.0,iw8_knife,weapon_melee,BLVD POOCH,xbl,16
1145,1389.0,1495.0,2.1698113207547167,206.0,0.5067493615468807,2741.0,689.0,iw8_sn_alpha50,weapon_sniper,xtddxZ%231539,battle,17
1146,493.0,513.0,2.1645569620253164,87.0,0.4833333333333333,1020.0,237.0,iw8_sn_hdromeo,weapon_sniper,xtddxZ%231539,battle,17
1147,556.0,529.0,2.555555555555556,136.0,0.4231354642313546,1314.0,207.0,iw8_sn_delta,weapon_sniper,xtddxZ%231539,battle,17
1148,913.0,1045.0,2.029126213592233,175.0,0.415,2200.0,515.0,iw8_sn_xmike109,weapon_sniper,xtddxZ%231539,battle,17
1165,3575.0,1310.0,4.410774410774411,215.0,0.21416162463307967,16693.0,297.0,iw8_lm_kilo121,weapon_lmg,xtddxZ%231539,battle,17
1166,3025.0,1170.0,4.006849315068493,182.0,0.20121058933085006,15034.0,292.0,iw8_lm_mkilo3,weapon_lmg,xtddxZ%231539,battle,17
1167,1204.0,452.0,4.035714285714286,80.0,0.2011695906432749,5985.0,112.0,iw8_lm_mgolf34,weapon_lmg,xtddxZ%231539,battle,17
1168,1360.0,597.0,3.73125,69.0,0.21023342093059205,6469.0,160.0,iw8_lm_lima86,weapon_lmg,xtddxZ%231539,battle,17
1169,1208.0,635.0,4.044585987261146,129.0,0.13556278756592974,8911.0,157.0,iw8_lm_pkilo,weapon_lmg,xtddxZ%231539,battle,17
1170,2407.0,941.0,3.6614785992217898,217.0,0.20659170886619171,11651.0,257.0,iw8_lm_mgolf36,weapon_lmg,xtddxZ%231539,battle,17
1171,0.0,1.0,1.0,0.0,0.0,6.0,1.0,iw8_la_gromeo,weapon_launcher,xtddxZ%231539,battle,17
1172,33.0,208.0,1.5522388059701493,4.0,0.09792284866468842,337.0,134.0,iw8_la_rpapa7,weapon_launcher,xtddxZ%231539,battle,17
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_juliet,weapon_launcher,xtddxZ%231539,battle,17
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_kgolf,weapon_launcher,xtddxZ%231539,battle,17
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,xtddxZ%231539,battle,17
1176,895.0,594.0,2.4344262295081966,225.0,0.5082339579784213,1761.0,244.0,iw8_pi_cpapa,weapon_pistol,xtddxZ%231539,battle,17
1177,3138.0,947.0,3.929460580912863,277.0,0.3114331083763398,10076.0,241.0,iw8_pi_mike9,weapon_pistol,xtddxZ%231539,battle,17
