,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
435,-0.29976438412868817,-0.23238748313853952,-0.31537815805576314,-0.8430713861265743,-0.17946674610332208,-0.13960005695323,iw8_lm_pkilo,ccCloudcc,42,0,0,1,0,0,0,0,0,0,0,0,1,0
436,-0.2824201482169999,-0.033093664372886154,0.02387067792122403,0.464495554543717,-0.28226162302854524,0.10142160546810326,iw8_sn_alpha50,Mephitz%2311649,29,0,0,0,0,0,0,0,0,0,1,1,0,0
437,1.502735332993515,0.8116000656979081,1.4413806790575,-0.20716229832115488,1.5333505837763841,0.8994384511680056,iw8_ar_mcharlie,yungswagboi%231286,51,1,0,0,0,0,0,0,0,0,0,1,0,0
438,0.18132135947176511,0.09917785591107951,-0.029308869340033412,-0.09614347740555929,0.16994092352734805,0.08378587407142034,iw8_sm_uzulu,Bdongowns,22,0,0,0,0,0,0,0,0,1,0,0,0,1
439,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_lm_lima86,Gamer52595,65,0,0,1,0,0,0,0,0,0,0,0,1,0
440,-0.3662144879653438,-0.3199774711013801,-0.4162359201029755,0.07581031062876416,-0.33393588791016554,-0.27627697527752265,iw8_pi_papa320,GodlyAcez-,23,0,0,0,0,0,0,1,0,0,0,0,1,0
441,-0.38410073124927235,-0.29267209023847024,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,0.044840300570412224,iw8_me_riotshield,Its marceee,15,0,0,0,0,0,1,0,0,0,0,0,0,1
442,-0.21282640162135072,-0.2721044007573174,-0.3043754931051581,-0.061357393303461016,-0.19533812745981974,-0.3152225487785308,iw8_sm_victor,ryva1%232844,50,0,0,0,0,0,0,0,0,1,0,1,0,0
443,-0.38323351945368794,-0.41040438175127614,-0.46391413488893046,-0.46009334242138716,-0.34743447138944594,-0.4291199807154413,iw8_sh_mike26,EkAZ%232396,32,0,0,0,0,0,0,0,1,0,0,1,0,0
444,-0.1733682649222599,-0.268558247398498,-0.3043754931051581,0.13052748076800455,-0.18260411218542044,-0.18662867401105113,iw8_pi_golf21,winters%2311808,62,0,0,0,0,0,0,1,0,0,0,1,0,0
445,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_knife,Gamer52595,65,0,0,0,0,1,0,0,0,0,0,0,1,0
446,-0.1605768909373898,-0.07564750467871961,-0.16684218122259578,-0.0924129539096978,-0.14411205773278493,-0.19250725114327877,iw8_ar_asierra12,dekro%232100,58,1,0,0,0,0,0,0,0,0,0,1,0,0
447,-0.26214907249521424,-0.12600288237395588,-0.3080430480886931,0.7991889856760531,-0.280758851039641,-0.050686577828286936,iw8_sh_oscar12,D35tr0y3rx2002,59,0,0,0,0,0,0,0,1,0,0,0,1,0
